Over,Batter Runs,Cumulative Runs,Extra_Runs,Total_Runs,Bowler_ID,Striker_ID,Venue_ID,Team_ID
4.1,0,25,0,0,256,48,2,1
4.2,0,25,0,0,256,8,2,1
4.3,0,25,0,0,256,8,2,1
4.4,4,29,0,4,256,8,2,1
4.5,0,30,1,1,256,8,2,1
4.6,1,31,0,1,256,8,2,1
4.7,4,35,0,4,256,22,2,1
5.1,0,35,0,0,77,8,2,1
5.2,0,35,0,0,77,119,2,1
5.3,0,35,0,0,77,119,2,1
5.4,0,35,0,0,77,119,2,1
5.5,1,36,0,1,77,119,2,1
5.6,1,37,0,1,77,22,2,1
6.1,1,38,0,1,254,22,2,1
6.2,0,38,0,0,254,119,2,1
6.3,1,39,0,1,254,119,2,1
6.4,0,39,0,0,254,22,2,1
6.5,4,43,0,4,254,22,2,1
6.6,1,44,0,1,254,22,2,1
7.1,0,44,0,0,77,22,2,1
7.2,1,45,0,1,77,22,2,1
7.3,0,45,0,0,77,119,2,1
7.4,1,46,0,1,77,119,2,1
7.5,0,47,1,1,77,22,2,1
7.6,0,47,0,0,77,22,2,1
7.7,1,48,0,1,77,22,2,1
8.1,0,48,0,0,254,22,2,1
8.2,1,49,0,1,254,22,2,1
8.3,1,50,0,1,254,119,2,1
8.4,6,56,0,6,254,22,2,1
8.5,6,62,0,6,254,22,2,1
8.6,4,66,0,4,254,22,2,1
9.1,1,67,0,1,10,119,2,1
9.2,0,67,0,0,10,22,2,1
9.3,0,67,0,0,10,22,2,1
9.4,1,68,0,1,10,22,2,1
9.5,6,74,0,6,10,119,2,1
9.6,1,75,0,1,10,119,2,1
10.1,1,76,0,1,256,119,2,1
10.2,1,77,0,1,256,22,2,1
10.3,0,77,0,0,256,119,2,1
10.4,6,83,0,6,256,119,2,1
10.5,0,83,0,0,256,119,2,1
10.6,1,84,0,1,256,119,2,1
11.1,1,85,0,1,11,119,2,1
11.2,0,86,1,1,11,22,2,1
11.3,0,86,0,0,11,22,2,1
11.4,4,90,0,4,11,22,2,1
11.5,1,91,0,1,11,22,2,1
11.6,1,92,0,1,11,119,2,1
11.7,0,92,0,0,11,22,2,1
12.1,6,98,0,6,254,119,2,1
12.2,4,102,0,4,254,119,2,1
12.3,0,103,1,1,254,119,2,1
12.4,0,103,0,0,254,119,2,1
12.5,0,103,0,0,254,119,2,1
12.6,6,109,0,6,254,119,2,1
12.7,4,113,0,4,254,119,2,1
13.1,1,114,0,1,77,22,2,1
13.2,0,115,1,1,77,119,2,1
13.3,0,115,0,0,77,119,2,1
13.4,6,121,0,6,77,119,2,1
13.5,1,122,0,1,77,119,2,1
13.6,1,123,0,1,77,22,2,1
13.7,0,123,0,0,77,119,2,1
14.1,0,124,1,1,256,22,2,1
14.2,0,125,1,1,256,22,2,1
14.3,6,131,0,6,256,22,2,1
14.4,0,131,0,0,256,22,2,1
14.5,0,131,0,0,256,22,2,1
14.6,0,131,0,0,256,22,2,1
14.7,0,131,0,0,256,143,2,1
14.8,0,131,0,0,256,143,2,1
15.1,1,132,0,1,10,119,2,1
15.2,1,133,0,1,10,143,2,1
15.3,6,139,0,6,10,119,2,1
15.4,6,145,0,6,10,119,2,1
15.5,0,146,1,1,10,119,2,1
15.6,0,146,0,0,10,119,2,1
15.7,0,146,0,0,10,119,2,1
16.1,6,152,0,6,254,143,2,1
16.2,6,158,0,6,254,143,2,1
16.3,1,159,0,1,254,143,2,1
16.4,1,160,0,1,254,119,2,1
16.5,0,160,0,0,254,143,2,1
16.6,2,162,0,2,254,143,2,1
17.1,1,163,0,1,256,119,2,1
17.2,1,164,0,1,256,143,2,1
17.3,0,164,0,0,256,119,2,1
17.4,4,168,0,4,256,119,2,1
17.5,6,174,0,6,256,119,2,1
17.6,0,174,0,0,256,119,2,1
18.1,1,175,0,1,11,143,2,1
18.2,1,176,0,1,11,119,2,1
18.3,4,180,0,4,11,143,2,1
18.4,2,182,0,2,11,143,2,1
18.5,0,182,0,0,11,143,2,1
18.6,4,186,0,4,11,143,2,1
19.1,1,187,0,1,77,119,2,1
19.2,0,187,0,0,77,143,2,1
19.3,4,191,0,4,77,143,2,1
19.4,2,193,0,2,77,143,2,1
19.5,6,199,0,6,77,143,2,1
19.6,2,201,0,2,77,143,2,1
0.1,0,0,0,0,90,100,0,5
0.2,1,1,0,1,90,100,0,5
0.3,1,2,0,1,90,199,0,5
0.4,1,3,0,1,90,100,0,5
0.5,0,3,0,0,90,199,0,5
0.6,1,4,0,1,90,199,0,5
1.1,0,4,0,0,16,199,0,5
1.2,0,4,0,0,16,199,0,5
1.3,4,8,0,4,16,199,0,5
1.4,1,9,0,1,16,199,0,5
1.5,1,10,0,1,16,100,0,5
1.6,4,14,0,4,16,199,0,5
2.1,0,14,0,0,90,100,0,5
2.2,0,15,1,1,90,100,0,5
2.3,0,15,0,0,90,199,0,5
2.4,0,15,0,0,90,199,0,5
2.5,1,16,0,1,90,199,0,5
2.6,4,20,0,4,90,100,0,5
3.1,0,20,0,0,181,199,0,5
3.2,0,20,0,0,181,199,0,5
3.3,2,22,0,2,181,199,0,5
3.4,1,23,0,1,181,199,0,5
3.5,0,23,0,0,181,100,0,5
3.6,0,23,0,0,181,100,0,5
4.1,1,24,0,1,16,199,0,5
4.2,4,28,0,4,16,100,0,5
4.3,1,29,0,1,16,100,0,5
4.4,4,33,0,4,16,199,0,5
4.5,0,33,0,0,16,199,0,5
4.6,4,37,0,4,16,199,0,5
5.1,1,38,0,1,181,100,0,5
5.2,1,39,0,1,181,199,0,5
5.3,0,43,4,4,181,100,0,5
5.4,4,47,0,4,181,100,0,5
5.5,4,51,0,4,181,100,0,5
5.6,4,55,0,4,181,100,0,5
6.1,1,56,0,1,124,199,0,5
6.2,0,56,0,0,124,100,0,5
6.3,1,57,0,1,124,100,0,5
6.4,1,58,0,1,124,199,0,5
6.5,1,59,0,1,124,100,0,5
6.6,1,60,0,1,124,199,0,5
7.1,0,60,0,0,103,199,0,5
7.2,1,61,0,1,103,199,0,5
7.3,1,62,0,1,103,100,0,5
7.4,1,63,0,1,103,199,0,5
7.5,0,63,0,0,103,100,0,5
7.6,1,64,0,1,103,100,0,5
8.1,0,64,0,0,124,100,0,5
8.2,0,64,0,0,124,100,0,5
8.3,0,65,1,1,124,109,0,5
8.4,0,65,0,0,124,109,0,5
8.5,1,66,0,1,124,188,0,5
8.6,1,67,0,1,124,199,0,5
8.7,0,67,0,0,124,188,0,5
9.1,0,67,0,0,103,199,0,5
9.2,1,68,0,1,103,199,0,5
9.3,1,69,0,1,103,188,0,5
9.4,1,70,0,1,103,199,0,5
9.5,0,70,0,0,103,188,0,5
9.6,1,71,0,1,103,252,0,5
10.1,2,73,0,2,124,252,0,5
10.2,0,73,0,0,124,252,0,5
10.3,2,75,0,2,124,252,0,5
10.4,0,75,0,0,124,252,0,5
10.5,0,75,0,0,124,252,0,5
10.6,1,76,0,1,124,252,0,5
11.1,0,76,0,0,103,252,0,5
11.2,0,76,0,0,103,252,0,5
11.3,1,77,0,1,103,252,0,5
11.4,1,78,0,1,103,199,0,5
11.5,2,80,0,2,103,252,0,5
11.6,1,81,0,1,103,252,0,5
12.1,0,81,0,0,124,252,0,5
12.2,0,81,0,0,124,252,0,5
12.3,1,82,0,1,124,252,0,5
12.4,1,83,0,1,124,199,0,5
12.5,1,84,0,1,124,252,0,5
12.6,1,85,0,1,124,199,0,5
13.1,1,86,0,1,90,199,0,5
13.2,2,88,0,2,90,252,0,5
13.3,1,89,0,1,90,252,0,5
13.4,0,89,0,0,90,199,0,5
13.5,1,90,0,1,90,199,0,5
13.6,0,90,0,0,90,252,0,5
14.1,0,95,5,5,25,199,0,5
14.2,1,96,0,1,25,199,0,5
14.3,1,97,0,1,25,252,0,5
14.4,1,98,0,1,25,199,0,5
14.5,1,99,0,1,25,252,0,5
14.6,2,101,0,2,25,199,0,5
14.7,1,102,0,1,25,199,0,5
15.1,1,103,0,1,90,199,0,5
15.2,4,107,0,4,90,252,0,5
15.3,0,107,0,0,90,252,0,5
15.4,0,108,1,1,90,37,0,5
15.5,1,109,0,1,90,37,0,5
15.6,1,110,0,1,90,199,0,5
15.7,1,111,0,1,90,37,0,5
16.1,1,112,0,1,181,37,0,5
16.2,4,117,1,5,181,199,0,5
16.3,6,123,0,6,181,199,0,5
16.4,1,124,0,1,181,199,0,5
16.5,1,125,0,1,181,37,0,5
16.6,0,125,0,0,181,199,0,5
16.7,6,131,0,6,181,199,0,5
17.1,0,132,1,1,16,37,0,5
17.2,6,138,0,6,16,37,0,5
17.3,0,138,0,0,16,37,0,5
17.4,4,142,0,4,16,37,0,5
17.5,0,143,1,1,16,37,0,5
17.6,1,144,0,1,16,37,0,5
17.7,0,145,1,1,16,199,0,5
17.8,0,145,0,0,16,199,0,5
17.9,1,146,0,1,16,4,0,5
18.1,0,146,0,0,103,4,0,5
18.2,0,146,0,0,103,4,0,5
18.3,1,147,0,1,103,4,0,5
18.4,0,147,0,0,103,37,0,5
18.5,1,148,0,1,103,178,0,5
18.6,1,149,0,1,103,4,0,5
19.1,0,150,1,1,16,4,0,5
19.2,4,154,0,4,16,4,0,5
19.3,0,154,0,0,16,4,0,5
19.4,0,155,1,1,16,4,0,5
19.5,0,155,0,0,16,4,0,5
19.6,0,155,0,0,16,4,0,5
19.7,6,161,0,6,16,4,0,5
19.8,1,162,0,1,16,4,0,5
0.1,0,0,0,0,159,261,0,4
0.2,4,4,0,4,159,261,0,4
0.3,6,10,0,6,76,261,0,4
0.4,0,10,0,0,76,261,0,4
0.5,1,11,0,1,76,261,0,4
0.6,1,12,0,1,76,65,0,4
1.1,0,12,0,0,3,65,0,4
1.2,0,12,0,0,3,65,0,4
1.3,0,12,0,0,3,65,0,4
1.4,0,12,0,0,3,65,0,4
1.5,0,12,0,0,3,65,0,4
1.6,4,16,0,4,3,65,0,4
2.1,1,17,0,1,249,261,0,4
2.2,0,17,0,0,249,65,0,4
2.3,1,18,0,1,249,65,0,4
2.4,0,18,0,0,249,261,0,4
2.5,0,18,0,0,249,261,0,4
2.6,1,19,0,1,249,261,0,4
3.1,0,19,0,0,3,261,0,4
3.2,4,23,0,4,3,125,0,4
3.3,4,27,0,4,3,125,0,4
3.4,0,27,0,0,3,125,0,4
3.5,1,28,0,1,3,125,0,4
3.6,1,29,0,1,3,65,0,4
4.1,0,29,0,0,249,65,0,4
4.2,1,30,0,1,249,65,0,4
4.3,0,30,0,0,249,125,0,4
4.4,0,30,0,0,249,125,0,4
4.5,4,34,0,4,249,125,0,4
4.6,0,35,1,1,249,125,0,4
4.7,4,39,0,4,249,125,0,4
5.1,4,43,0,4,76,65,0,4
5.2,1,44,0,1,76,65,0,4
5.3,1,45,0,1,76,125,0,4
5.4,4,49,0,4,76,65,0,4
5.5,2,51,0,2,76,65,0,4
5.6,1,52,0,1,76,65,0,4
6.1,1,53,0,1,188,65,0,4
6.2,1,54,0,1,188,125,0,4
6.3,0,54,0,0,188,65,0,4
6.4,4,58,0,4,188,65,0,4
6.5,0,58,0,0,188,65,0,4
6.6,4,62,0,4,188,65,0,4
7.1,0,62,0,0,37,125,0,4
7.2,0,62,0,0,37,125,0,4
7.3,1,63,0,1,37,125,0,4
7.4,0,63,0,0,37,65,0,4
7.5,6,69,0,6,37,65,0,4
7.6,4,73,0,4,37,65,0,4
8.1,1,74,0,1,188,125,0,4
8.2,1,75,0,1,188,65,0,4
8.3,1,76,0,1,188,125,0,4
8.4,4,80,0,4,188,65,0,4
8.5,0,80,0,0,188,65,0,4
8.6,2,82,0,2,188,65,0,4
9.1,1,83,0,1,109,125,0,4
9.2,0,83,0,0,109,65,0,4
9.3,1,84,0,1,109,132,0,4
9.4,6,90,0,6,109,125,0,4
9.5,2,92,0,2,109,125,0,4
9.6,4,96,0,4,109,125,0,4
10.1,1,97,0,1,188,132,0,4
10.2,1,98,0,1,188,125,0,4
10.3,0,98,0,0,188,132,0,4
10.4,0,98,0,0,188,132,0,4
10.5,0,98,0,0,188,132,0,4
10.6,1,99,0,1,188,132,0,4
11.1,1,100,0,1,76,132,0,4
11.2,6,106,0,6,76,125,0,4
11.3,0,107,1,1,76,125,0,4
11.4,1,108,0,1,76,125,0,4
11.5,4,112,0,4,76,132,0,4
11.6,1,113,0,1,76,132,0,4
11.7,0,113,0,0,76,125,0,4
12.1,0,114,1,1,3,132,0,4
12.2,1,115,0,1,3,132,0,4
12.3,1,116,0,1,3,181,0,4
12.4,1,117,0,1,3,132,0,4
12.5,2,119,0,2,3,181,0,4
12.6,2,121,0,2,3,181,0,4
12.7,1,122,0,1,3,181,0,4
13.1,1,123,0,1,76,181,0,4
13.2,0,123,0,0,76,132,0,4
13.3,1,124,0,1,76,132,0,4
13.4,1,125,0,1,76,181,0,4
13.5,1,126,0,1,76,132,0,4
13.6,4,131,1,5,76,181,0,4
13.7,4,135,0,4,76,181,0,4
14.1,0,135,0,0,249,132,0,4
14.2,0,135,0,0,249,132,0,4
14.3,0,135,0,0,249,132,0,4
14.4,0,135,0,0,249,132,0,4
14.5,0,135,0,0,249,132,0,4
14.6,0,135,0,0,249,132,0,4
15.1,0,135,0,0,37,181,0,4
15.2,1,136,0,1,37,181,0,4
15.3,6,142,0,6,37,132,0,4
15.4,2,144,0,2,37,132,0,4
15.5,1,145,0,1,37,132,0,4
15.6,1,146,0,1,37,181,0,4
16.1,1,155,0,1,249,181,0,4
16.1,1,147,0,1,249,181,0,4
16.2,0,147,0,0,249,132,0,4
16.3,1,148,0,1,249,132,0,4
16.4,0,149,1,1,249,181,0,4
16.5,0,149,0,0,249,181,0,4
16.6,0,150,1,1,249,181,0,4
16.7,0,151,1,1,249,181,0,4
16.8,2,153,0,2,249,181,0,4
16.9,0,154,1,1,249,181,0,4
17.1,0,156,1,1,3,181,0,4
17.2,0,156,0,0,3,181,0,4
17.3,4,160,0,4,3,181,0,4
17.4,0,160,0,0,3,181,0,4
17.5,0,161,1,1,3,181,0,4
17.6,2,163,0,2,3,132,0,4
0.1,0,0,0,0,164,19,9,6
0.2,0,0,0,0,164,19,9,6
0.3,1,1,0,1,164,19,9,6
0.4,0,1,0,0,164,127,9,6
0.5,0,1,0,0,164,234,9,6
0.6,0,1,0,0,164,234,9,6
1.1,0,1,0,0,53,19,9,6
1.2,0,1,0,0,53,19,9,6
1.3,2,3,0,2,53,19,9,6
1.4,0,3,0,0,53,19,9,6
1.5,1,4,0,1,53,19,9,6
1.6,4,8,0,4,53,234,9,6
2.1,0,9,1,1,164,19,9,6
2.2,0,9,0,0,164,19,9,6
2.3,0,9,0,0,164,19,9,6
2.4,0,9,0,0,164,19,9,6
2.5,0,9,0,0,164,19,9,6
2.6,1,10,0,1,164,19,9,6
2.7,1,11,0,1,164,234,9,6
3.1,1,12,0,1,173,234,9,6
3.2,0,13,1,1,173,19,9,6
3.3,1,14,0,1,173,19,9,6
3.4,2,16,0,2,173,234,9,6
3.5,2,18,0,2,173,234,9,6
3.6,4,22,0,4,173,234,9,6
3.7,4,26,0,4,173,234,9,6
4.1,4,30,0,4,164,19,9,6
4.2,1,31,0,1,164,19,9,6
4.3,1,32,0,1,164,234,9,6
4.4,6,38,0,6,164,19,9,6
4.5,4,42,0,4,164,19,9,6
4.6,4,46,0,4,164,19,9,6
5.1,0,46,0,0,53,234,9,6
5.2,6,52,0,6,53,234,9,6
5.3,0,52,0,0,53,234,9,6
5.4,0,52,0,0,53,234,9,6
5.5,0,52,0,0,53,234,9,6
5.6,0,52,0,0,53,234,9,6
6.1,1,53,0,1,191,19,9,6
6.2,0,53,0,0,191,234,9,6
6.3,0,53,0,0,191,234,9,6
6.4,4,57,0,4,191,234,9,6
6.5,0,57,0,0,191,234,9,6
6.6,0,57,0,0,191,234,9,6
7.1,2,59,0,2,251,19,9,6
7.2,0,59,0,0,251,19,9,6
7.3,1,60,0,1,251,30,9,6
7.4,0,60,0,0,251,234,9,6
7.5,1,61,0,1,251,234,9,6
7.6,0,61,0,0,251,30,9,6
8.1,4,65,0,4,191,234,9,6
8.2,1,66,0,1,191,234,9,6
8.3,1,67,0,1,191,30,9,6
8.4,2,69,0,2,191,234,9,6
8.5,1,70,0,1,191,234,9,6
8.6,1,71,0,1,191,30,9,6
9.1,4,75,0,4,251,30,9,6
9.2,2,77,0,2,251,30,9,6
9.3,0,77,0,0,251,30,9,6
9.4,0,77,0,0,251,30,9,6
9.5,1,78,0,1,251,30,9,6
9.6,1,79,0,1,251,234,9,6
10.1,0,80,1,1,173,234,9,6
10.2,1,81,0,1,173,234,9,6
10.3,0,81,0,0,173,30,9,6
10.4,1,82,0,1,173,30,9,6
10.5,0,82,0,0,173,234,9,6
10.6,1,83,0,1,173,234,9,6
10.7,0,84,1,1,173,30,9,6
10.8,4,88,0,4,173,30,9,6
11.1,1,89,0,1,53,234,9,6
11.2,0,89,0,0,53,30,9,6
11.3,1,90,0,1,53,30,9,6
11.4,0,90,0,0,53,234,9,6
11.5,0,90,0,0,53,234,9,6
11.6,1,91,0,1,53,234,9,6
12.1,4,95,0,4,191,234,9,6
12.2,1,96,0,1,191,234,9,6
12.3,1,97,0,1,191,30,9,6
12.4,1,98,0,1,191,234,9,6
12.5,0,98,0,0,191,30,9,6
12.6,1,99,0,1,191,30,9,6
13.1,0,99,0,0,251,30,9,6
13.2,1,100,0,1,251,128,9,6
13.3,1,101,0,1,251,234,9,6
13.4,1,102,0,1,251,128,9,6
13.5,0,102,0,0,251,234,9,6
13.6,1,103,0,1,251,234,9,6
14.1,4,107,0,4,156,234,9,6
14.2,6,113,0,6,156,234,9,6
14.3,1,114,0,1,156,234,9,6
14.4,1,115,0,1,156,128,9,6
14.5,0,115,0,0,156,234,9,6
14.6,1,116,0,1,156,205,9,6
15.1,0,116,0,0,164,205,9,6
15.2,1,117,0,1,164,205,9,6
15.3,1,118,0,1,164,128,9,6
15.4,1,119,0,1,164,205,9,6
15.5,0,119,0,0,164,128,9,6
15.6,0,121,2,2,164,128,9,6
15.7,1,122,0,1,164,205,9,6
16.1,0,122,0,0,53,205,9,6
16.2,0,122,0,0,53,205,9,6
16.3,1,123,0,1,53,205,9,6
16.4,0,123,0,0,53,128,9,6
16.5,0,123,0,0,53,128,9,6
16.6,0,123,0,0,53,128,9,6
17.1,0,123,0,0,173,205,9,6
17.2,0,123,0,0,173,257,9,6
17.3,0,127,4,4,173,257,9,6
17.4,4,131,0,4,173,257,9,6
17.5,0,131,0,0,173,257,9,6
17.6,1,132,0,1,173,257,9,6
18.1,1,133,0,1,251,257,9,6
18.2,1,134,0,1,251,9,9,6
18.3,0,134,0,0,251,128,9,6
18.4,0,135,1,1,251,128,9,6
18.5,2,137,0,2,251,128,9,6
18.6,4,141,0,4,251,128,9,6
18.7,1,142,0,1,251,128,9,6
19.1,2,144,0,2,156,128,9,6
19.2,1,145,0,1,156,128,9,6
0.1,0,0,0,0,234,42,9,7
0.2,0,1,1,1,234,42,9,7
0.3,0,1,0,0,234,42,9,7
0.4,1,2,0,1,234,42,9,7
0.5,0,2,0,0,234,21,9,7
0.6,0,2,0,0,234,21,9,7
0.7,0,2,0,0,234,21,9,7
1.1,1,3,0,1,176,42,9,7
1.2,4,7,0,4,176,21,9,7
1.3,0,7,0,0,176,21,9,7
1.4,0,7,0,0,176,160,9,7
1.5,0,7,0,0,176,160,9,7
1.6,1,8,0,1,176,160,9,7
2.1,6,14,0,6,234,160,9,7
2.2,3,17,0,3,234,160,9,7
2.3,1,18,0,1,234,42,9,7
2.4,0,18,0,0,234,160,9,7
2.5,1,19,0,1,234,71,9,7
2.6,1,20,0,1,234,42,9,7
3.1,1,21,0,1,176,42,9,7
3.2,0,21,0,0,176,71,9,7
3.3,0,21,0,0,176,71,9,7
3.4,0,21,0,0,176,71,9,7
3.5,1,22,0,1,176,71,9,7
3.6,0,22,0,0,176,42,9,7
4.1,0,22,0,0,234,71,9,7
4.2,4,26,0,4,234,71,9,7
4.3,0,26,0,0,234,71,9,7
4.4,0,26,0,0,234,71,9,7
4.5,1,27,0,1,234,71,9,7
4.6,0,27,0,0,234,42,9,7
5.1,0,27,0,0,133,71,9,7
5.2,0,27,0,0,133,251,9,7
5.3,0,27,0,0,133,175,9,7
5.4,0,27,0,0,133,175,9,7
5.5,1,28,0,1,133,175,9,7
5.6,0,28,0,0,133,42,9,7
6.1,0,29,1,1,192,175,9,7
6.2,0,29,0,0,192,42,9,7
6.3,1,31,1,2,192,42,9,7
6.4,0,32,1,1,192,175,9,7
6.5,0,32,0,0,192,175,9,7
6.6,4,36,0,4,192,175,9,7
6.7,0,36,0,0,192,175,9,7
6.8,0,36,0,0,192,175,9,7
7.1,1,37,0,1,133,42,9,7
7.2,1,38,0,1,133,175,9,7
7.3,1,39,0,1,133,42,9,7
7.4,2,41,0,2,133,175,9,7
7.5,0,41,0,0,133,175,9,7
7.6,0,41,0,0,133,175,9,7
8.1,1,42,0,1,192,42,9,7
8.2,0,43,1,1,192,175,9,7
8.3,1,44,0,1,192,175,9,7
8.4,0,44,0,0,192,42,9,7
8.5,0,44,0,0,192,42,9,7
8.6,4,48,0,4,192,42,9,7
8.7,1,49,0,1,192,42,9,7
9.1,0,49,0,0,189,42,9,7
9.2,2,51,0,2,189,42,9,7
9.3,0,52,1,1,189,42,9,7
9.4,4,56,0,4,189,42,9,7
9.5,1,57,0,1,189,42,9,7
9.6,0,57,0,0,189,175,9,7
9.7,0,57,0,0,189,175,9,7
10.1,1,58,0,1,30,42,9,7
10.2,1,59,0,1,30,175,9,7
10.3,1,60,0,1,30,42,9,7
10.4,0,60,0,0,30,175,9,7
10.5,1,61,0,1,30,175,9,7
10.6,4,65,0,4,30,42,9,7
11.1,1,66,0,1,189,175,9,7
11.2,0,66,0,0,189,42,9,7
11.3,0,66,0,0,189,42,9,7
11.4,0,66,0,0,189,42,9,7
11.5,1,67,0,1,189,42,9,7
11.6,1,68,0,1,189,175,9,7
12.1,0,68,0,0,30,175,9,7
12.2,1,69,0,1,30,175,9,7
12.3,2,71,0,2,30,42,9,7
12.4,0,71,0,0,30,42,9,7
12.5,1,72,0,1,30,42,9,7
12.6,1,73,0,1,30,175,9,7
13.1,1,74,0,1,189,175,9,7
13.2,0,74,0,0,189,42,9,7
13.3,1,75,0,1,189,42,9,7
13.4,4,79,0,4,189,175,9,7
13.5,1,80,0,1,189,175,9,7
13.6,0,80,0,0,189,42,9,7
14.1,6,86,0,6,192,175,9,7
14.2,0,86,0,0,192,175,9,7
14.3,0,86,0,0,192,175,9,7
14.4,0,86,0,0,192,175,9,7
14.5,6,92,0,6,192,175,9,7
14.6,4,96,0,4,192,175,9,7
15.1,1,97,0,1,189,84,9,7
15.2,4,101,0,4,189,175,9,7
15.3,1,102,0,1,189,175,9,7
15.4,1,103,0,1,189,84,9,7
15.5,1,104,0,1,189,175,9,7
15.6,2,106,0,2,189,84,9,7
16.1,0,106,0,0,133,175,9,7
16.2,1,107,0,1,133,175,9,7
16.3,1,108,0,1,133,84,9,7
16.4,0,108,0,0,133,175,9,7
16.5,1,109,0,1,133,175,9,7
16.6,1,111,1,2,133,84,9,7
16.7,1,112,0,1,133,175,9,7
17.1,0,112,0,0,176,175,9,7
17.2,1,113,0,1,176,156,9,7
17.3,0,113,0,0,176,84,9,7
17.4,4,117,0,4,176,84,9,7
17.5,6,123,0,6,176,84,9,7
17.6,0,123,0,0,176,84,9,7
18.1,0,123,0,0,192,156,9,7
18.2,1,124,0,1,133,173,9,7
18.3,0,124,0,0,133,84,9,7
18.4,1,125,0,1,133,84,9,7
18.5,0,126,1,1,133,173,9,7
18.6,1,127,0,1,133,84,9,7
19.1,2,129,0,2,176,84,9,7
19.2,2,131,0,2,176,84,9,7
19.3,4,135,0,4,176,84,9,7
19.4,2,137,0,2,176,84,9,7
19.5,4,141,0,4,176,84,9,7
19.6,3,144,0,3,176,84,9,7
0.1,4,4,0,4,126,182,7,8
0.2,0,5,1,1,126,182,7,8
0.3,4,9,0,4,126,182,7,8
0.4,4,13,0,4,126,182,7,8
0.5,0,13,0,0,126,182,7,8
0.6,1,14,0,1,126,182,7,8
0.7,1,15,0,1,126,15,7,8
1.1,0,16,1,1,106,15,7,8
1.2,0,17,1,1,106,15,7,8
1.3,0,17,0,0,106,182,7,8
1.4,0,17,0,0,106,182,7,8
1.5,0,18,1,1,106,161,7,8
1.6,0,18,0,0,106,161,7,8
1.7,0,18,0,0,106,161,7,8
1.8,0,18,0,0,106,161,7,8
2.1,1,19,0,1,126,15,7,8
2.2,1,20,0,1,126,161,7,8
2.3,6,26,0,6,126,15,7,8
2.4,4,30,0,4,126,15,7,8
2.5,0,30,0,0,126,15,7,8
2.6,0,30,0,0,126,227,7,8
3.1,1,31,0,1,106,161,7,8
3.2,6,37,0,6,106,227,7,8
3.3,0,37,0,0,106,227,7,8
3.4,0,38,1,1,106,224,7,8
3.5,0,38,0,0,106,224,7,8
3.6,0,38,0,0,106,224,7,8
3.7,4,42,0,4,106,224,7,8
4.1,0,42,0,0,228,161,7,8
4.2,4,46,0,4,228,161,7,8
4.3,6,52,0,6,228,161,7,8
4.4,4,56,0,4,228,161,7,8
4.5,1,57,0,1,228,161,7,8
4.6,1,58,0,1,228,224,7,8
5.1,0,58,0,0,206,224,7,8
5.2,6,64,0,6,206,224,7,8
5.3,1,65,0,1,206,224,7,8
5.4,0,65,0,0,206,161,7,8
5.5,1,66,0,1,206,161,7,8
5.6,1,67,0,1,206,224,7,8
6.1,1,68,0,1,228,224,7,8
6.2,0,68,0,0,228,161,7,8
6.3,0,68,0,0,228,161,7,8
6.4,0,68,0,0,228,161,7,8
6.5,0,68,0,0,228,203,7,8
6.6,0,68,0,0,228,203,7,8
7.1,0,68,0,0,206,224,7,8
7.2,2,70,0,2,206,224,7,8
7.3,1,71,0,1,206,224,7,8
7.4,0,71,0,0,206,203,7,8
7.5,1,72,0,1,206,203,7,8
7.6,1,73,0,1,206,224,7,8
8.1,1,74,0,1,5,224,7,8
8.2,1,75,0,1,5,203,7,8
8.3,2,77,0,2,5,224,7,8
8.4,1,78,0,1,5,224,7,8
8.5,0,78,0,0,5,203,7,8
8.6,2,80,0,2,5,203,7,8
9.1,4,84,0,4,106,224,7,8
9.2,0,84,0,0,106,224,7,8
9.3,1,85,0,1,106,224,7,8
9.4,4,89,0,4,106,203,7,8
9.5,4,93,0,4,106,203,7,8
9.6,0,93,0,0,106,203,7,8
10.1,0,93,0,0,5,224,7,8
10.2,0,93,0,0,5,47,7,8
10.3,1,94,0,1,5,47,7,8
10.4,0,94,0,0,5,203,7,8
10.5,0,94,0,0,5,203,7,8
10.6,0,94,0,0,5,203,7,8
11.1,1,95,0,1,206,47,7,8
11.2,1,96,0,1,206,203,7,8
11.3,1,97,0,1,206,47,7,8
11.4,1,98,0,1,206,203,7,8
11.5,0,98,0,0,206,47,7,8
11.6,1,99,0,1,206,47,7,8
12.1,0,99,0,0,5,47,7,8
12.2,1,100,0,1,5,200,7,8
12.3,0,100,0,0,5,203,7,8
12.4,0,100,0,0,5,203,7,8
12.5,1,101,0,1,5,203,7,8
12.6,0,101,0,0,5,200,7,8
13.1,0,101,0,0,206,203,7,8
13.2,0,101,0,0,206,203,7,8
13.3,0,101,0,0,206,203,7,8
13.4,0,101,0,0,206,80,7,8
13.5,4,105,0,4,206,80,7,8
13.6,1,106,0,1,206,80,7,8
14.1,4,110,0,4,5,80,7,8
14.2,1,111,0,1,5,80,7,8
14.3,0,111,0,0,5,200,7,8
14.4,0,111,0,0,5,12,7,8
14.5,1,112,0,1,5,12,7,8
14.6,0,112,0,0,5,80,7,8
15.1,0,112,0,0,126,12,7,8
15.2,0,112,0,0,126,12,7,8
15.3,1,113,0,1,126,12,7,8
15.4,0,113,0,0,126,80,7,8
15.5,6,119,0,6,126,80,7,8
